CustomerID,total_orders,first_purchase_date,last_purchase_date
14460,3,2/2/2011 11:55,8/21/2011 14:19
14461,3,3/23/2011 12:15,7/14/2011 17:11
14462,11,1/4/2011 12:45,9/16/2011 17:05
14463,3,5/18/2011 14:42,9/2/2011 15:20
14465,3,2/10/2011 12:13,4/7/2011 12:38
14466,7,11/10/2011 14:07,9/27/2011 12:44
14467,4,1/31/2011 12:35,11/22/2011 12:48
14470,2,11/28/2011 10:31,2/25/2011 11:56
14472,8,1/9/2011 11:34,8/28/2011 11:01
14473,2,3/2/2011 13:56,9/26/2011 15:10
14474,1,10/24/2011 13:26,10/24/2011 13:26
14475,3,2/8/2011 10:12,9/29/2011 10:46
14476,1,3/27/2011 15:39,3/27/2011 15:39
14477,4,10/20/2011 12:21,6/8/2011 13:33
14479,2,12/9/2010 12:59,3/31/2011 9:07
14480,1,11/28/2011 16:35,11/28/2011 16:35
14481,2,2/25/2011 13:53,6/28/2011 10:38
14482,6,10/25/2011 16:13,9/1/2011 16:44
14483,1,3/3/2011 10:26,3/3/2011 10:26
14484,1,10/20/2011 14:11,10/20/2011 14:11
14485,1,11/1/2011 12:25,11/1/2011 12:25
14487,6,10/30/2011 12:27,9/18/2011 12:40
14488,1,10/3/2011 9:30,10/3/2011 9:30
14489,1,5/16/2011 14:51,5/16/2011 14:51
14491,2,12/2/2010 12:10,6/17/2011 15:22
14493,5,10/24/2011 10:27,7/7/2011 16:59
14494,1,11/14/2011 9:21,11/14/2011 9:21
14495,2,10/20/2011 12:28,8/10/2011 14:13
14496,2,12/1/2010 15:35,2/1/2011 9:01
14497,1,2/3/2011 17:01,2/3/2011 17:01
14498,5,10/28/2011 12:09,8/15/2011 14:10
14499,3,11/13/2011 13:01,7/29/2011 11:49
14500,3,6/3/2011 10:08,9/12/2011 16:45
14501,2,1/24/2011 10:43,6/9/2011 12:02
14502,11,1/30/2011 15:52,7/13/2011 13:14
14503,6,11/20/2011 11:28,9/30/2011 14:59
14504,4,10/23/2011 16:00,4/10/2011 16:01
14505,8,1/6/2011 16:03,8/22/2011 14:38
14506,5,10/4/2011 14:42,6/30/2011 19:27
14507,6,10/30/2011 13:18,8/30/2011 15:16
14508,2,11/17/2011 19:48,9/11/2011 11:29
14511,5,10/5/2011 9:42,9/8/2011 13:26
14512,2,4/21/2011 19:05,6/5/2011 12:39
14513,3,2/24/2011 9:36,8/31/2011 11:25
14514,3,1/12/2011 15:22,5/22/2011 15:12
14515,6,10/4/2011 12:38,6/1/2011 12:54
14517,2,11/6/2011 14:20,7/21/2011 11:42
14518,1,10/6/2011 14:43,10/6/2011 14:43
14520,2,12/8/2011 9:46,2/22/2011 9:15
14522,4,11/15/2011 13:24,9/8/2011 15:39
14523,1,8/23/2011 13:13,8/23/2011 13:13
14524,9,11/8/2011 12:29,9/29/2011 12:39
14525,9,1/17/2011 13:21,8/31/2011 14:28
14527,55,1/10/2011 12:36,9/29/2011 12:23
14528,1,11/2/2011 17:09,11/2/2011 17:09
14529,3,10/10/2011 15:27,9/23/2011 13:48
14530,6,11/14/2011 10:38,9/7/2011 12:55
14532,4,1/30/2011 10:27,4/17/2011 13:05
14533,7,10/10/2011 17:13,9/11/2011 15:35
14534,18,1/25/2011 12:33,9/5/2011 12:20
14535,3,10/10/2011 15:39,8/4/2011 15:04
14536,1,3/25/2011 12:21,3/25/2011 12:21
14537,1,10/13/2011 10:54,10/13/2011 10:54
14538,2,10/6/2011 10:31,3/28/2011 14:57
14539,2,10/26/2011 12:03,11/24/2011 9:50
14540,3,11/30/2011 10:15,9/25/2011 12:34
14541,8,1/24/2011 14:16,6/24/2011 10:31
14542,1,6/7/2011 8:19,6/7/2011 8:19
14543,16,1/25/2011 11:41,9/27/2011 10:26
14544,2,11/15/2011 15:06,12/13/2010 12:50
14546,5,10/30/2011 11:47,9/23/2011 13:11
14547,8,10/16/2011 14:35,12/6/2011 11:06
14548,2,1/26/2011 8:38,7/12/2011 12:19
14549,1,2/1/2011 13:47,2/1/2011 13:47
14550,2,10/26/2011 12:14,11/29/2011 12:12
14551,2,11/21/2011 13:36,5/19/2011 18:21
14552,1,7/11/2011 12:49,7/11/2011 12:49
14553,5,1/4/2011 15:40,5/5/2011 11:08
14554,4,10/18/2011 13:04,11/29/2011 16:44
14555,2,10/13/2011 16:24,2/10/2011 17:19
14557,1,9/15/2011 15:48,9/15/2011 15:48
14560,22,1/27/2011 12:13,9/6/2011 10:27
14561,3,6/30/2011 13:43,9/25/2011 12:39
14562,18,10/16/2011 14:07,9/8/2011 19:58
14565,4,12/13/2010 13:25,9/5/2011 9:07
14566,1,8/21/2011 11:05,8/21/2011 11:05
14567,2,10/14/2011 10:21,8/1/2011 13:48
14569,1,12/8/2011 14:58,12/8/2011 14:58
14570,2,3/4/2011 10:39,3/4/2011 10:58
14572,7,1/19/2011 17:23,8/21/2011 13:46
14573,9,12/2/2010 19:59,6/13/2011 11:15
14576,1,12/2/2010 17:51,12/2/2010 17:51
14577,4,11/27/2011 12:47,6/29/2011 11:46
14578,1,12/6/2011 17:18,12/6/2011 17:18
14581,1,11/23/2011 12:39,11/23/2011 12:39
14582,1,10/30/2011 11:56,10/30/2011 11:56
14583,5,12/4/2011 12:32,7/18/2011 12:53
14584,4,5/25/2011 17:31,6/9/2011 20:03
14585,1,10/20/2011 14:33,10/20/2011 14:33
14586,1,3/8/2011 10:04,3/8/2011 10:04
14587,9,1/12/2011 13:16,6/8/2011 14:09
14589,1,12/3/2010 11:42,12/3/2010 11:42
14591,4,11/24/2011 13:53,5/10/2011 14:09
14592,3,10/14/2011 14:58,11/4/2011 16:35
14593,3,11/18/2011 12:48,5/25/2011 11:21
14594,2,12/1/2010 13:54,12/2/2011 13:28
14595,6,1/30/2011 13:36,9/15/2011 13:13
14597,2,11/28/2011 13:13,6/1/2011 12:33
14598,1,10/26/2011 13:19,10/26/2011 13:19
14600,1,2/7/2011 9:48,2/7/2011 9:48
14601,1,11/29/2011 9:48,11/29/2011 9:48
14603,1,3/10/2011 10:27,3/10/2011 10:27
14606,93,1/12/2011 13:19,9/7/2011 12:41
14607,14,10/24/2011 10:30,3/23/2011 15:22
14608,4,11/10/2011 18:37,9/15/2011 11:46
14609,4,2/16/2011 12:10,9/28/2011 12:54
14616,3,1/26/2011 12:42,4/11/2011 9:54
14618,3,1/6/2011 11:59,11/30/2011 13:45
14619,1,4/8/2011 7:37,4/8/2011 7:37
14620,2,3/1/2011 8:30,5/18/2011 11:58
14621,5,11/9/2011 15:02,7/6/2011 12:31
14622,1,6/8/2011 12:42,6/8/2011 12:42
14623,5,10/27/2011 9:27,8/15/2011 13:51
14624,2,10/11/2011 14:39,10/13/2011 13:44
14625,2,12/13/2010 15:36,5/27/2011 15:32
14626,4,10/6/2011 10:52,8/9/2011 10:20
14628,2,4/11/2011 14:43,9/9/2011 14:58
14629,2,10/23/2011 16:13,12/5/2011 16:55
14631,3,10/20/2011 11:17,4/18/2011 16:49
14632,1,3/22/2011 8:49,3/22/2011 8:49
14633,1,3/18/2011 17:07,3/18/2011 17:07
14636,2,11/3/2011 16:12,3/16/2011 9:52
14638,1,10/20/2011 10:10,10/20/2011 10:10
14639,6,10/18/2011 15:05,8/11/2011 13:41
14640,6,10/11/2011 15:10,8/4/2011 11:38
14641,1,11/18/2011 10:42,11/18/2011 10:42
14642,1,10/12/2011 11:08,10/12/2011 11:08
14643,2,12/16/2010 17:53,6/22/2011 14:41
14644,2,10/3/2011 8:30,2/14/2011 14:14
14645,2,3/9/2011 9:52,7/6/2011 9:15
14646,74,1/14/2011 12:24,9/8/2011 11:28
14647,1,5/22/2011 13:40,5/22/2011 13:40
14649,4,12/5/2011 12:30,9/28/2011 15:42
14651,2,10/3/2011 15:52,5/12/2011 16:29
14652,1,9/23/2011 14:21,9/23/2011 14:21
14653,7,1/5/2011 13:40,12/8/2011 13:45
14655,4,11/17/2011 10:24,9/30/2011 8:14
14656,2,3/1/2011 13:19,6/23/2011 13:51
14657,4,1/17/2011 15:19,7/7/2011 19:54
14658,2,12/4/2011 15:35,8/14/2011 15:42
14659,9,1/28/2011 12:43,9/22/2011 12:45
14660,2,8/31/2011 10:40,9/14/2011 11:34
14661,1,11/13/2011 11:51,11/13/2011 11:51
14662,4,1/27/2011 17:41,4/19/2011 12:26
14664,2,11/20/2011 10:59,11/6/2011 14:56
14665,5,10/10/2011 9:14,9/11/2011 11:26
14666,1,11/15/2011 12:57,11/15/2011 12:57
14667,25,1/17/2011 13:25,9/6/2011 12:30
14669,3,1/11/2011 12:30,4/12/2011 11:43
14670,2,3/4/2011 13:58,3/4/2011 14:13
14672,2,1/7/2011 15:48,4/19/2011 10:19
14673,5,11/16/2011 17:10,12/7/2010 12:49
14675,1,11/23/2011 12:58,11/23/2011 12:58
14676,6,11/8/2011 13:29,9/22/2011 9:52
14680,16,1/25/2011 12:31,9/5/2011 15:49
14681,3,5/12/2011 10:45,9/29/2011 15:52
14682,2,5/22/2011 12:51,6/5/2011 12:12
14684,5,10/30/2011 13:37,9/19/2011 11:04
14687,1,8/25/2011 11:59,8/25/2011 11:59
14688,21,1/18/2011 9:44,9/8/2011 12:16
14689,1,5/15/2011 11:22,5/15/2011 11:22
14690,2,10/26/2011 15:39,7/11/2011 11:58
14691,5,11/9/2011 12:30,9/4/2011 11:17
14692,4,1/21/2011 13:47,7/25/2011 15:08
14693,1,3/20/2011 12:50,3/20/2011 12:50
14696,7,1/18/2011 12:09,9/29/2011 15:04
14697,2,5/5/2011 15:29,5/5/2011 15:39
14698,5,10/19/2011 12:54,12/8/2011 12:26
14699,1,5/9/2011 14:54,5/9/2011 14:54
14700,3,11/7/2011 14:40,6/3/2011 11:59
14701,9,1/27/2011 12:40,6/20/2011 11:36
14702,17,1/27/2011 19:33,9/22/2011 19:33
14703,1,11/25/2011 9:23,11/25/2011 9:23
14704,9,10/19/2011 13:58,9/19/2011 13:27
14705,1,5/25/2011 12:39,5/25/2011 12:39
14708,3,12/6/2010 12:23,7/8/2011 16:08
14709,13,1/27/2011 12:19,9/7/2011 12:21
14710,4,10/11/2011 13:49,11/25/2011 14:53
14711,11,11/15/2011 13:19,9/9/2011 13:42
14712,3,11/10/2011 12:59,9/25/2011 14:58
14713,11,1/20/2011 19:16,9/1/2011 19:11
14714,1,11/15/2011 13:07,11/15/2011 13:07
14715,4,1/12/2011 13:27,9/6/2011 12:02
14716,2,10/27/2011 17:29,7/14/2011 12:42
14719,5,10/10/2011 12:34,6/13/2011 12:52
14720,3,12/4/2011 12:02,9/11/2011 13:56
14722,1,7/15/2011 14:58,7/15/2011 14:58
14723,6,10/30/2011 15:13,12/3/2010 14:26
14725,1,11/15/2011 12:42,11/15/2011 12:42
14727,1,3/10/2011 14:45,3/10/2011 14:45
14729,1,12/1/2010 12:43,12/1/2010 12:43
14730,8,10/5/2011 13:47,8/24/2011 13:07
14731,3,10/23/2011 15:54,5/18/2011 11:02
14732,8,1/4/2011 14:40,9/12/2011 15:29
14733,12,1/11/2011 14:50,8/21/2011 11:57
14735,32,1/20/2011 13:01,9/19/2011 11:33
14737,3,12/21/2010 13:49,8/3/2011 10:04
14738,7,1/27/2011 14:10,7/29/2011 10:34
14739,7,1/5/2011 13:29,9/6/2011 14:09
14740,3,3/1/2011 8:35,5/26/2011 18:17
14741,6,10/16/2011 16:12,8/18/2011 13:16
14744,7,1/24/2011 9:28,2/15/2011 11:33
14745,5,2/27/2011 15:25,8/19/2011 10:05
14747,1,4/4/2011 14:09,4/4/2011 14:09
14748,5,11/10/2011 18:33,8/8/2011 12:28
14752,1,10/27/2011 11:55,10/27/2011 11:55
14753,1,9/13/2011 14:50,9/13/2011 14:50
14754,2,10/26/2011 12:01,2/17/2011 12:21
14755,11,1/9/2011 14:02,9/27/2011 12:08
14756,1,11/24/2011 18:13,11/24/2011 18:13
14757,1,9/25/2011 14:36,9/25/2011 14:36
14758,4,3/25/2011 12:10,7/18/2011 8:21
14759,3,12/5/2011 12:03,8/19/2011 8:57
14760,1,2/15/2011 16:27,2/15/2011 16:27
14761,2,1/9/2011 12:03,10/12/2011 12:10
14762,1,3/21/2011 8:20,3/21/2011 8:20
14764,1,10/24/2011 11:54,10/24/2011 11:54
14765,3,11/10/2011 19:53,8/19/2011 15:06
14766,6,12/1/2011 16:05,9/20/2011 9:45
14768,2,11/22/2011 12:54,8/4/2011 13:25
14769,8,1/19/2011 10:56,9/18/2011 15:33
14770,2,1/20/2011 15:00,4/21/2011 14:21
14772,1,8/19/2011 15:04,8/19/2011 15:04
14775,3,10/12/2011 15:27,7/25/2011 12:12
14776,11,1/31/2011 13:17,8/26/2011 14:23
14778,2,2/4/2011 11:43,8/4/2011 15:23
14779,3,1/20/2011 12:04,3/4/2011 12:42
14780,2,10/16/2011 12:46,9/21/2011 15:15
14782,1,1/24/2011 11:12,1/24/2011 11:12
14784,2,1/20/2011 9:25,11/13/2011 13:30
14785,2,11/24/2011 13:40,11/29/2011 13:21
14788,2,11/13/2011 15:52,12/2/2011 17:06
14789,1,11/11/2011 8:59,11/11/2011 8:59
14790,4,11/11/2011 12:11,8/12/2011 12:15
14792,1,10/7/2011 9:19,10/7/2011 9:19
14793,1,11/18/2011 14:50,11/18/2011 14:50
14794,7,1/9/2011 16:11,5/20/2011 11:53
14795,1,6/26/2011 13:04,6/26/2011 13:04
14796,17,1/24/2011 9:52,9/6/2011 10:42
14798,3,10/18/2011 10:58,7/18/2011 14:40
14799,1,10/19/2011 16:16,10/19/2011 16:16
14800,12,1/9/2011 11:27,9/25/2011 12:45
14801,1,10/9/2011 15:24,10/9/2011 15:24
14803,3,2/20/2011 13:21,6/30/2011 13:58
14804,1,12/1/2011 11:20,12/1/2011 11:20
14805,4,1/30/2011 10:43,11/24/2011 16:20
14806,1,9/25/2011 15:32,9/25/2011 15:32
14808,8,10/31/2011 12:21,9/26/2011 11:19
14810,11,1/9/2011 11:20,8/28/2011 11:02
14813,2,12/5/2010 11:54,12/5/2010 11:57
14815,2,10/3/2011 11:36,11/3/2011 11:36
14816,1,5/26/2011 13:16,5/26/2011 13:16
14817,2,3/7/2011 13:51,5/23/2011 13:35
14818,3,3/31/2011 12:28,9/27/2011 11:01
14819,2,10/6/2011 13:41,5/31/2011 13:50
14820,4,11/18/2011 15:41,9/25/2011 13:24
14821,1,12/8/2010 8:43,12/8/2010 8:43
14823,3,5/29/2011 12:48,6/12/2011 13:12
14824,4,11/29/2011 14:20,9/9/2011 14:12
14825,12,10/7/2011 15:38,9/11/2011 14:49
14828,3,1/7/2011 9:50,5/27/2011 10:16
14829,4,11/10/2011 16:16,6/8/2011 14:29
14830,1,10/17/2011 14:29,10/17/2011 14:29
14834,6,10/12/2011 13:30,9/29/2011 10:49
14836,3,11/11/2011 16:05,11/9/2011 13:26
14837,4,5/22/2011 12:49,9/11/2011 10:58
14840,1,3/17/2011 12:00,3/17/2011 12:00
14841,6,10/11/2011 9:41,6/13/2011 14:55
14842,4,10/27/2011 12:37,9/5/2011 14:30
14844,4,10/7/2011 10:41,8/8/2011 13:34
14847,1,7/14/2011 10:52,7/14/2011 10:52
14849,25,1/25/2011 12:35,9/5/2011 14:57
14850,1,2/1/2011 11:21,2/1/2011 11:21
14851,2,11/16/2011 14:20,3/28/2011 14:59
14852,6,10/12/2011 13:20,9/4/2011 13:56
14853,2,11/15/2011 16:56,5/12/2011 15:17
14854,7,3/10/2011 12:22,9/22/2011 17:00
14855,2,7/28/2011 12:06,8/12/2011 14:02
14856,3,10/14/2011 9:35,11/3/2011 14:53
14857,2,10/11/2011 9:23,7/14/2011 15:03
14859,4,11/27/2011 11:15,9/20/2011 13:19
14860,1,11/20/2011 14:17,11/20/2011 14:17
14861,1,10/18/2011 12:54,10/18/2011 12:54
14862,2,11/14/2011 10:01,7/14/2011 11:20
14863,1,11/10/2011 15:04,11/10/2011 15:04
14865,2,12/2/2010 18:23,12/2/2011 16:25
14866,12,10/11/2011 14:18,9/20/2011 10:27
14867,3,1/7/2011 16:34,6/7/2011 11:39
14868,8,11/18/2011 14:40,9/29/2011 10:45
14869,2,12/1/2011 12:36,8/28/2011 16:09
14870,1,3/23/2011 10:51,3/23/2011 10:51
14871,4,12/14/2010 12:18,6/14/2011 13:04
14873,1,5/13/2011 13:52,5/13/2011 13:52
14875,2,3/22/2011 11:53,8/24/2011 12:20
14878,9,11/27/2011 11:15,9/18/2011 12:24
14880,3,2/24/2011 12:27,9/23/2011 13:42
14881,1,11/20/2011 11:06,11/20/2011 11:06
14882,2,11/13/2011 12:47,11/6/2011 10:15
14883,6,10/31/2011 11:33,9/27/2011 14:58
14885,1,7/31/2011 12:05,7/31/2011 12:05
14886,1,4/1/2011 8:56,4/1/2011 8:56
14887,1,9/21/2011 15:32,9/21/2011 15:32
14888,1,5/16/2011 14:58,5/16/2011 14:58
14889,1,1/7/2011 15:19,1/7/2011 15:19
14890,1,3/31/2011 11:57,3/31/2011 11:57
14891,2,6/5/2011 10:58,7/14/2011 18:08
14893,2,11/28/2011 10:49,11/30/2011 12:31
14894,1,9/15/2011 13:51,9/15/2011 13:51
14895,20,10/24/2011 14:29,9/9/2011 15:11
14896,2,12/9/2010 12:24,5/19/2011 10:20
14897,4,10/18/2011 9:54,9/12/2011 16:06
14898,6,1/17/2011 13:59,7/28/2011 14:03
14901,9,11/28/2011 17:09,9/27/2011 11:05
14902,1,11/14/2011 10:34,11/14/2011 10:34
14903,5,11/18/2011 16:07,8/7/2011 12:42
14904,2,11/14/2011 9:13,12/7/2011 12:55
14905,2,4/20/2011 10:48,7/5/2011 12:41
14907,7,11/11/2011 13:25,9/1/2011 16:41
14908,1,9/26/2011 12:56,9/26/2011 12:56
14910,4,10/16/2011 11:06,12/7/2011 10:06
14911,201,1/18/2011 10:22,9/7/2011 14:13
14912,2,11/23/2011 9:20,4/7/2011 11:06
14913,4,11/4/2011 8:29,6/9/2011 14:14
14915,2,3/7/2011 9:39,9/9/2011 13:34
14916,4,1/19/2011 15:30,9/7/2011 10:07
14918,2,7/8/2011 12:50,8/16/2011 11:50
14920,2,5/11/2011 10:31,5/11/2011 10:32
14921,2,11/9/2011 13:17,5/22/2011 12:51
14923,1,10/20/2011 11:51,10/20/2011 11:51
14924,1,4/8/2011 9:25,4/8/2011 9:25
14929,1,11/7/2011 17:21,11/7/2011 17:21
14930,3,3/10/2011 14:42,8/23/2011 10:31
14931,5,11/17/2011 9:25,9/26/2011 12:11
14932,1,12/9/2010 11:48,12/9/2010 11:48
14934,2,3/2/2011 11:48,9/19/2011 10:10
14935,1,2/15/2011 14:44,2/15/2011 14:44
14936,8,10/5/2011 8:50,8/23/2011 12:30
14937,3,10/14/2011 12:28,8/1/2011 14:16
14944,12,11/10/2011 9:09,9/6/2011 9:23
14946,1,11/25/2011 13:33,11/25/2011 13:33
14947,2,8/1/2011 9:31,9/28/2011 15:48
14948,6,11/16/2011 17:16,9/29/2011 13:56
14950,1,11/20/2011 13:48,11/20/2011 13:48
14951,1,9/21/2011 15:15,9/21/2011 15:15
14952,11,10/11/2011 10:31,9/29/2011 8:28
14953,1,11/14/2011 14:59,11/14/2011 14:59
14954,1,11/27/2011 14:30,11/27/2011 14:30
14957,1,3/31/2011 17:59,3/31/2011 17:59
14958,3,4/8/2011 11:28,7/15/2011 14:20
14959,4,10/6/2011 18:23,8/22/2011 9:28
14960,2,12/1/2011 12:54,6/21/2011 13:38
14961,9,11/29/2011 9:42,9/9/2011 13:37
14962,1,3/14/2011 9:42,3/14/2011 9:42
14963,5,10/13/2011 11:57,6/9/2011 12:30
14964,1,4/6/2011 14:13,4/6/2011 14:13
14965,2,9/4/2011 13:15,9/4/2011 13:20
14966,1,11/25/2011 12:20,11/25/2011 12:20
14967,1,10/21/2011 11:06,10/21/2011 11:06
14968,1,11/9/2011 13:58,11/9/2011 13:58
14970,4,1/27/2011 12:23,7/25/2011 14:45
14971,3,10/27/2011 13:33,11/4/2011 17:07
14972,1,8/3/2011 14:54,8/3/2011 14:54
14973,3,4/28/2011 12:22,8/24/2011 15:51
14974,1,11/2/2011 13:01,11/2/2011 13:01
14975,1,10/13/2011 14:08,10/13/2011 14:08
14976,7,1/17/2011 11:09,8/30/2011 17:23
14978,5,1/13/2011 12:03,9/28/2011 13:07
14981,1,4/7/2011 13:45,4/7/2011 13:45
14984,2,11/20/2011 14:28,6/12/2011 11:04
14985,2,12/16/2010 19:51,5/25/2011 14:29
14987,2,11/24/2011 9:59,12/9/2010 12:13
14988,1,5/12/2011 12:05,5/12/2011 12:05
14995,2,11/1/2011 11:39,3/4/2011 13:14
14997,3,10/24/2011 13:28,9/12/2011 13:34
14998,2,4/12/2011 16:28,6/22/2011 17:30
15000,1,10/23/2011 11:42,10/23/2011 11:42
15002,4,1/5/2011 10:51,8/16/2011 10:44
15004,1,7/15/2011 14:05,7/15/2011 14:05
15005,28,1/9/2011 14:12,9/5/2011 11:18
15006,1,10/19/2011 15:08,10/19/2011 15:08
15007,1,7/3/2011 16:00,7/3/2011 16:00
15009,3,11/14/2011 17:40,11/27/2011 13:35
15010,1,11/4/2011 12:42,11/4/2011 12:42
15012,2,10/17/2011 12:22,12/1/2010 12:49
15014,2,10/27/2011 20:07,6/16/2011 19:40
15016,1,6/20/2011 12:06,6/20/2011 12:06
15017,1,11/6/2011 10:33,11/6/2011 10:33
15018,3,11/1/2011 12:47,4/1/2011 9:56
15019,1,3/18/2011 12:35,3/18/2011 12:35
15021,9,11/13/2011 12:23,9/14/2011 13:12
15022,4,10/23/2011 15:47,11/28/2011 12:35
15023,11,1/18/2011 13:38,8/15/2011 15:06
15024,10,10/11/2011 12:27,8/2/2011 13:09
15025,1,11/6/2011 15:20,11/6/2011 15:20
15026,3,3/7/2011 13:45,9/20/2011 13:52
15027,4,11/9/2011 10:16,6/24/2011 14:33
15028,4,10/28/2011 11:33,12/6/2010 12:47
15030,2,3/16/2011 15:34,9/29/2011 10:50
15031,4,11/9/2011 17:44,8/21/2011 15:35
15032,3,12/8/2010 12:57,3/28/2011 15:03
15033,10,1/14/2011 13:28,8/8/2011 16:18
15034,8,1/5/2011 15:57,9/30/2011 13:40
15035,1,9/11/2011 11:08,9/11/2011 11:08
15036,3,6/13/2011 12:19,9/28/2011 15:42
15038,6,10/12/2011 11:33,6/5/2011 11:14
15039,47,1/10/2011 11:22,9/9/2011 11:15
15041,1,6/22/2011 16:16,6/22/2011 16:16
15042,1,5/24/2011 16:25,5/24/2011 16:25
15043,1,11/8/2011 14:26,11/8/2011 14:26
15044,17,1/10/2011 15:18,9/25/2011 11:34
15045,2,3/27/2011 11:44,7/11/2011 11:33
15046,15,1/16/2011 13:25,9/4/2011 11:54
15047,1,3/15/2011 10:49,3/15/2011 10:49
15048,4,10/5/2011 14:55,8/15/2011 10:02
15049,1,3/11/2011 12:13,3/11/2011 12:13
15050,3,11/14/2011 16:17,9/29/2011 13:45
15051,3,10/21/2011 14:01,7/12/2011 15:29
15052,1,1/24/2011 15:52,1/24/2011 15:52
15053,3,12/5/2011 12:08,7/6/2011 13:06
15054,2,10/30/2011 14:33,11/27/2011 15:02
15057,2,1/28/2011 9:09,3/9/2011 15:17
15058,11,1/31/2011 15:35,9/19/2011 13:02
15059,9,1/23/2011 11:48,8/24/2011 13:22
15060,4,11/30/2011 14:03,12/1/2011 13:47
15061,48,1/10/2011 14:58,9/27/2011 14:07
15062,4,12/15/2010 15:37,9/29/2011 16:51
15063,1,5/10/2011 13:25,5/10/2011 13:25
15065,4,11/2/2011 9:45,6/28/2011 11:44
15066,1,10/17/2011 13:25,10/17/2011 13:25
15067,3,3/2/2011 12:10,9/22/2011 13:20
15068,2,10/24/2011 14:47,3/28/2011 14:27
15069,1,6/13/2011 14:16,6/13/2011 14:16
15070,1,12/2/2010 11:23,12/2/2010 11:23
15071,2,3/9/2011 10:19,9/7/2011 11:43
15073,3,11/30/2011 10:44,6/7/2011 12:00
15074,1,8/26/2011 14:45,8/26/2011 14:45
15075,1,9/23/2011 12:27,9/23/2011 12:27
15076,1,6/20/2011 8:23,6/20/2011 8:23
15078,32,1/24/2011 14:44,9/26/2011 13:45
15079,4,1/28/2011 13:54,5/11/2011 12:45
15081,5,10/5/2011 11:16,9/14/2011 12:29
15083,1,3/28/2011 12:18,3/28/2011 12:18
15087,1,3/3/2011 10:34,3/3/2011 10:34
15088,2,10/3/2011 14:05,11/18/2011 13:14
15089,6,10/26/2011 11:19,9/6/2011 16:02
15090,1,2/4/2011 14:03,2/4/2011 14:03
15091,1,10/3/2011 12:47,10/3/2011 12:47
15092,2,3/1/2011 12:24,5/8/2011 14:10
15093,6,1/5/2011 13:37,8/15/2011 9:59
15095,4,5/20/2011 14:27,8/28/2011 12:01
15096,1,10/28/2011 10:27,10/28/2011 10:27
15097,1,12/5/2011 14:03,12/5/2011 14:03
15098,3,6/10/2011 15:22,6/10/2011 15:33
15099,1,9/16/2011 13:13,9/16/2011 13:13
15100,3,1/10/2011 10:35,12/8/2010 12:09
15101,2,12/1/2011 10:18,12/15/2010 12:54
15103,2,11/8/2011 14:53,9/14/2011 13:54
15104,2,3/2/2011 14:16,5/27/2011 12:29
15105,7,10/3/2011 15:32,9/14/2011 11:42
15106,5,10/5/2011 14:14,7/21/2011 17:02
15107,6,1/11/2011 12:05,2/1/2011 14:46
15108,4,4/26/2011 10:54,7/21/2011 10:24
15109,1,4/8/2011 9:58,4/8/2011 9:58
15110,4,1/25/2011 11:41,8/5/2011 9:25
15111,3,10/4/2011 8:56,12/2/2010 11:45
15113,3,10/16/2011 15:27,11/30/2011 8:23
15114,10,11/9/2011 15:05,9/7/2011 13:30
15115,1,11/21/2011 14:59,11/21/2011 14:59
15116,4,10/13/2011 12:17,7/28/2011 9:48
15117,5,10/20/2011 15:38,8/11/2011 11:51
15118,1,7/28/2011 14:54,7/28/2011 14:54
15119,1,4/8/2011 9:08,4/8/2011 9:08
15120,1,7/29/2011 9:48,7/29/2011 9:48
15121,2,10/20/2011 14:51,2/24/2011 12:41
15122,3,2/15/2011 9:59,8/17/2011 16:48
15123,2,12/2/2011 13:12,5/17/2011 14:57
15124,2,11/17/2011 10:09,6/1/2011 9:06
15125,15,10/10/2011 10:07,8/18/2011 17:50
15127,1,10/5/2011 10:30,10/5/2011 10:30
15128,4,10/10/2011 13:54,8/5/2011 10:31
15129,11,10/20/2011 14:40,8/5/2011 12:25
15130,1,6/23/2011 10:15,6/23/2011 10:15
15132,5,10/14/2011 14:00,8/26/2011 11:47
15133,3,2/11/2011 10:38,8/4/2011 10:44
15134,8,10/25/2011 13:03,9/28/2011 12:33
15135,1,4/14/2011 19:16,4/14/2011 19:16
15136,4,11/17/2011 16:35,9/4/2011 16:05
15139,2,1/7/2011 12:44,4/14/2011 11:39
15140,7,10/18/2011 14:07,9/21/2011 12:25
15142,1,10/24/2011 12:51,10/24/2011 12:51
15143,1,4/28/2011 12:03,4/28/2011 12:03
15144,17,1/31/2011 13:17,9/8/2011 12:20
15145,4,10/27/2011 12:33,4/5/2011 15:20
15146,2,2/21/2011 13:07,6/28/2011 12:09
15147,1,4/13/2011 15:57,4/13/2011 15:57
15148,1,11/29/2011 8:21,11/29/2011 8:21
15149,1,7/29/2011 10:58,7/29/2011 10:58
15150,10,11/22/2011 12:52,9/27/2011 11:06
15152,13,10/10/2011 9:53,9/16/2011 9:21
15153,1,11/8/2011 17:09,11/8/2011 17:09
15154,1,9/25/2011 16:05,9/25/2011 16:05
15156,3,11/6/2011 12:41,12/8/2011 18:22
15157,3,12/16/2010 13:44,7/8/2011 13:26
15158,1,10/25/2011 13:53,10/25/2011 13:53
15159,30,1/14/2011 12:29,9/11/2011 10:58
15160,1,12/17/2010 14:15,12/17/2010 14:15
15163,2,11/21/2011 13:10,5/31/2011 15:22
