CustomerID,last_purchase_date,days_since_last_purchase,churn_status
15184,2011-11-10,29,Active
15238,2011-11-10,29,Active
15289,2011-11-10,29,Active
15355,2011-11-10,29,Active
15452,2011-11-10,29,Active
15463,2011-11-10,29,Active
16003,2011-11-10,29,Active
16025,2011-11-10,29,Active
16126,2011-11-10,29,Active
16218,2011-11-10,29,Active
16434,2011-11-10,29,Active
16628,2011-11-10,29,Active
16743,2011-11-10,29,Active
16791,2011-11-10,29,Active
16903,2011-11-10,29,Active
16907,2011-11-10,29,Active
16986,2011-11-10,29,Active
17059,2011-11-10,29,Active
17109,2011-11-10,29,Active
17197,2011-11-10,29,Active
17340,2011-11-10,29,Active
17416,2011-11-10,29,Active
17521,2011-11-10,29,Active
17537,2011-11-10,29,Active
17573,2011-11-10,29,Active
17791,2011-11-10,29,Active
17901,2011-11-10,29,Active
17932,2011-11-10,29,Active
17977,2011-11-10,29,Active
18125,2011-11-10,29,Active
18135,2011-11-10,29,Active
18217,2011-11-10,29,Active
18236,2011-11-10,29,Active
12384,2011-11-11,28,Active
12480,2011-11-11,28,Active
12517,2011-11-11,28,Active
12589,2011-11-11,28,Active
12600,2011-11-11,28,Active
12685,2011-11-11,28,Active
12691,2011-11-11,28,Active
12697,2011-11-11,28,Active
12712,2011-11-11,28,Active
12726,2011-11-11,28,Active
13091,2011-11-11,28,Active
13310,2011-11-11,28,Active
13557,2011-11-11,28,Active
13727,2011-11-11,28,Active
13732,2011-11-11,28,Active
13810,2011-11-11,28,Active
13895,2011-11-11,28,Active
14035,2011-11-11,28,Active
14226,2011-11-11,28,Active
14543,2011-11-11,28,Active
14662,2011-11-11,28,Active
14789,2011-11-11,28,Active
15492,2011-11-11,28,Active
15557,2011-11-11,28,Active
15608,2011-11-11,28,Active
15692,2011-11-11,28,Active
16332,2011-11-11,28,Active
16386,2011-11-11,28,Active
16433,2011-11-11,28,Active
16460,2011-11-11,28,Active
16671,2011-11-11,28,Active
16912,2011-11-11,28,Active
17015,2011-11-11,28,Active
17052,2011-11-11,28,Active
17054,2011-11-11,28,Active
17069,2011-11-11,28,Active
17071,2011-11-11,28,Active
17088,2011-11-11,28,Active
17162,2011-11-11,28,Active
17191,2011-11-11,28,Active
17295,2011-11-11,28,Active
17512,2011-11-11,28,Active
18014,2011-11-11,28,Active
18209,2011-11-11,28,Active
12508,2011-11-13,26,Active
12865,2011-11-13,26,Active
12867,2011-11-13,26,Active
13146,2011-11-13,26,Active
13170,2011-11-13,26,Active
13178,2011-11-13,26,Active
13379,2011-11-13,26,Active
13450,2011-11-13,26,Active
13451,2011-11-13,26,Active
13603,2011-11-13,26,Active
13700,2011-11-13,26,Active
13892,2011-11-13,26,Active
13984,2011-11-13,26,Active
14044,2011-11-13,26,Active
14227,2011-11-13,26,Active
14382,2011-11-13,26,Active
14487,2011-11-13,26,Active
14499,2011-11-13,26,Active
14661,2011-11-13,26,Active
14784,2011-11-13,26,Active
14882,2011-11-13,26,Active
15411,2011-11-13,26,Active
15429,2011-11-13,26,Active
15449,2011-11-13,26,Active
15599,2011-11-13,26,Active
15787,2011-11-13,26,Active
16416,2011-11-13,26,Active
16560,2011-11-13,26,Active
16571,2011-11-13,26,Active
16720,2011-11-13,26,Active
16726,2011-11-13,26,Active
16898,2011-11-13,26,Active
16930,2011-11-13,26,Active
17041,2011-11-13,26,Active
17211,2011-11-13,26,Active
17287,2011-11-13,26,Active
17720,2011-11-13,26,Active
17790,2011-11-13,26,Active
17838,2011-11-13,26,Active
18069,2011-11-13,26,Active
12374,2011-11-14,25,Active
12428,2011-11-14,25,Active
12642,2011-11-14,25,Active
12689,2011-11-14,25,Active
12938,2011-11-14,25,Active
13549,2011-11-14,25,Active
13577,2011-11-14,25,Active
13835,2011-11-14,25,Active
14494,2011-11-14,25,Active
14530,2011-11-14,25,Active
14680,2011-11-14,25,Active
14684,2011-11-14,25,Active
14862,2011-11-14,25,Active
14902,2011-11-14,25,Active
14953,2011-11-14,25,Active
15050,2011-11-14,25,Active
15058,2011-11-14,25,Active
15125,2011-11-14,25,Active
15168,2011-11-14,25,Active
15203,2011-11-14,25,Active
15291,2011-11-14,25,Active
15365,2011-11-14,25,Active
15458,2011-11-14,25,Active
15532,2011-11-14,25,Active
15660,2011-11-14,25,Active
15681,2011-11-14,25,Active
15781,2011-11-14,25,Active
15863,2011-11-14,25,Active
16207,2011-11-14,25,Active
16303,2011-11-14,25,Active
16478,2011-11-14,25,Active
16504,2011-11-14,25,Active
16519,2011-11-14,25,Active
16936,2011-11-14,25,Active
17044,2011-11-14,25,Active
17081,2011-11-14,25,Active
17235,2011-11-14,25,Active
17538,2011-11-14,25,Active
17652,2011-11-14,25,Active
17658,2011-11-14,25,Active
17663,2011-11-14,25,Active
17793,2011-11-14,25,Active
18082,2011-11-14,25,Active
18117,2011-11-14,25,Active
18211,2011-11-14,25,Active
18263,2011-11-14,25,Active
12415,2011-11-15,24,Active
12676,2011-11-15,24,Active
12883,2011-11-15,24,Active
12890,2011-11-15,24,Active
12933,2011-11-15,24,Active
13058,2011-11-15,24,Active
13066,2011-11-15,24,Active
13236,2011-11-15,24,Active
13410,2011-11-15,24,Active
13455,2011-11-15,24,Active
13614,2011-11-15,24,Active
13632,2011-11-15,24,Active
13692,2011-11-15,24,Active
13735,2011-11-15,24,Active
13846,2011-11-15,24,Active
14522,2011-11-15,24,Active
14533,2011-11-15,24,Active
14544,2011-11-15,24,Active
14640,2011-11-15,24,Active
14666,2011-11-15,24,Active
14714,2011-11-15,24,Active
14715,2011-11-15,24,Active
14725,2011-11-15,24,Active
14853,2011-11-15,24,Active
15419,2011-11-15,24,Active
15524,2011-11-15,24,Active
15556,2011-11-15,24,Active
15582,2011-11-15,24,Active
15679,2011-11-15,24,Active
15720,2011-11-15,24,Active
15758,2011-11-15,24,Active
15955,2011-11-15,24,Active
15981,2011-11-15,24,Active
16240,2011-11-15,24,Active
16341,2011-11-15,24,Active
16423,2011-11-15,24,Active
16557,2011-11-15,24,Active
17153,2011-11-15,24,Active
17220,2011-11-15,24,Active
17314,2011-11-15,24,Active
17357,2011-11-15,24,Active
17510,2011-11-15,24,Active
17540,2011-11-15,24,Active
17564,2011-11-15,24,Active
17777,2011-11-15,24,Active
17974,2011-11-15,24,Active
18043,2011-11-15,24,Active
18123,2011-11-15,24,Active
18181,2011-11-15,24,Active
18259,2011-11-15,24,Active
12500,2011-11-16,23,Active
12626,2011-11-16,23,Active
12640,2011-11-16,23,Active
12731,2011-11-16,23,Active
12910,2011-11-16,23,Active
12991,2011-11-16,23,Active
12993,2011-11-16,23,Active
13131,2011-11-16,23,Active
13285,2011-11-16,23,Active
13447,2011-11-16,23,Active
13449,2011-11-16,23,Active
13500,2011-11-16,23,Active
13575,2011-11-16,23,Active
13629,2011-11-16,23,Active
13816,2011-11-16,23,Active
13894,2011-11-16,23,Active
13926,2011-11-16,23,Active
13939,2011-11-16,23,Active
14057,2011-11-16,23,Active
14286,2011-11-16,23,Active
14426,2011-11-16,23,Active
14507,2011-11-16,23,Active
14626,2011-11-16,23,Active
14851,2011-11-16,23,Active
14898,2011-11-16,23,Active
14948,2011-11-16,23,Active
15051,2011-11-16,23,Active
15110,2011-11-16,23,Active
15269,2011-11-16,23,Active
15432,2011-11-16,23,Active
15584,2011-11-16,23,Active
15805,2011-11-16,23,Active
15900,2011-11-16,23,Active
15967,2011-11-16,23,Active
16008,2011-11-16,23,Active
16085,2011-11-16,23,Active
16204,2011-11-16,23,Active
16245,2011-11-16,23,Active
16469,2011-11-16,23,Active
16669,2011-11-16,23,Active
16717,2011-11-16,23,Active
16804,2011-11-16,23,Active
16809,2011-11-16,23,Active
16855,2011-11-16,23,Active
16916,2011-11-16,23,Active
16999,2011-11-16,23,Active
17198,2011-11-16,23,Active
17368,2011-11-16,23,Active
17377,2011-11-16,23,Active
17549,2011-11-16,23,Active
17596,2011-11-16,23,Active
17680,2011-11-16,23,Active
17896,2011-11-16,23,Active
18006,2011-11-16,23,Active
18059,2011-11-16,23,Active
18075,2011-11-16,23,Active
18167,2011-11-16,23,Active
18246,2011-11-16,23,Active
12356,2011-11-17,22,Active
12406,2011-11-17,22,Active
12445,2011-11-17,22,Active
12449,2011-11-17,22,Active
12477,2011-11-17,22,Active
12481,2011-11-17,22,Active
12539,2011-11-17,22,Active
12567,2011-11-17,22,Active
12610,2011-11-17,22,Active
12647,2011-11-17,22,Active
12753,2011-11-17,22,Active
12847,2011-11-17,22,Active
12997,2011-11-17,22,Active
13028,2011-11-17,22,Active
13138,2011-11-17,22,Active
13160,2011-11-17,22,Active
13308,2011-11-17,22,Active
13313,2011-11-17,22,Active
13815,2011-11-17,22,Active
13828,2011-11-17,22,Active
13871,2011-11-17,22,Active
14034,2011-11-17,22,Active
14112,2011-11-17,22,Active
14234,2011-11-17,22,Active
14332,2011-11-17,22,Active
14362,2011-11-17,22,Active
14416,2011-11-17,22,Active
14508,2011-11-17,22,Active
15081,2011-11-17,22,Active
15124,2011-11-17,22,Active
15267,2011-11-17,22,Active
15287,2011-11-17,22,Active
15435,2011-11-17,22,Active
15489,2011-11-17,22,Active
15506,2011-11-17,22,Active
15529,2011-11-17,22,Active
15563,2011-11-17,22,Active
15657,2011-11-17,22,Active
15811,2011-11-17,22,Active
15864,2011-11-17,22,Active
15983,2011-11-17,22,Active
16009,2011-11-17,22,Active
16042,2011-11-17,22,Active
16070,2011-11-17,22,Active
16186,2011-11-17,22,Active
16298,2011-11-17,22,Active
16531,2011-11-17,22,Active
16638,2011-11-17,22,Active
16656,2011-11-17,22,Active
16869,2011-11-17,22,Active
16871,2011-11-17,22,Active
17080,2011-11-17,22,Active
17095,2011-11-17,22,Active
17147,2011-11-17,22,Active
17330,2011-11-17,22,Active
17397,2011-11-17,22,Active
17461,2011-11-17,22,Active
17613,2011-11-17,22,Active
17716,2011-11-17,22,Active
17797,2011-11-17,22,Active
17799,2011-11-17,22,Active
17828,2011-11-17,22,Active
17985,2011-11-17,22,Active
18221,2011-11-17,22,Active
12380,2011-11-18,21,Active
12391,2011-11-18,21,Active
12427,2011-11-18,21,Active
12444,2011-11-18,21,Active
12498,2011-11-18,21,Active
12578,2011-11-18,21,Active
12603,2011-11-18,21,Active
12618,2011-11-18,21,Active
12931,2011-11-18,21,Active
13094,2011-11-18,21,Active
13117,2011-11-18,21,Active
13171,2011-11-18,21,Active
13516,2011-11-18,21,Active
13880,2011-11-18,21,Active
13941,2011-11-18,21,Active
13960,2011-11-18,21,Active
13962,2011-11-18,21,Active
14285,2011-11-18,21,Active
14342,2011-11-18,21,Active
14434,2011-11-18,21,Active
14593,2011-11-18,21,Active
14641,2011-11-18,21,Active
14793,2011-11-18,21,Active
14820,2011-11-18,21,Active
14849,2011-11-18,21,Active
14903,2011-11-18,21,Active
15088,2011-11-18,21,Active
15368,2011-11-18,21,Active
15494,2011-11-18,21,Active
15530,2011-11-18,21,Active
15933,2011-11-18,21,Active
16134,2011-11-18,21,Active
16279,2011-11-18,21,Active
16293,2011-11-18,21,Active
16350,2011-11-18,21,Active
16414,2011-11-18,21,Active
16463,2011-11-18,21,Active
16511,2011-11-18,21,Active
16924,2011-11-18,21,Active
16945,2011-11-18,21,Active
17063,2011-11-18,21,Active
17159,2011-11-18,21,Active
17163,2011-11-18,21,Active
17286,2011-11-18,21,Active
17301,2011-11-18,21,Active
17621,2011-11-18,21,Active
17650,2011-11-18,21,Active
17760,2011-11-18,21,Active
17779,2011-11-18,21,Active
17888,2011-11-18,21,Active
17904,2011-11-18,21,Active
17961,2011-11-18,21,Active
18034,2011-11-18,21,Active
18061,2011-11-18,21,Active
12395,2011-11-20,19,Active
12523,2011-11-20,19,Active
12540,2011-11-20,19,Active
12597,2011-11-20,19,Active
12702,2011-11-20,19,Active
12778,2011-11-20,19,Active
13118,2011-11-20,19,Active
13142,2011-11-20,19,Active
13200,2011-11-20,19,Active
13212,2011-11-20,19,Active
13427,2011-11-20,19,Active
13565,2011-11-20,19,Active
13832,2011-11-20,19,Active
13988,2011-11-20,19,Active
14052,2011-11-20,19,Active
14116,2011-11-20,19,Active
14157,2011-11-20,19,Active
14159,2011-11-20,19,Active
14359,2011-11-20,19,Active
14477,2011-11-20,19,Active
14502,2011-11-20,19,Active
14525,2011-11-20,19,Active
14553,2011-11-20,19,Active
14595,2011-11-20,19,Active
14664,2011-11-20,19,Active
14860,2011-11-20,19,Active
14881,2011-11-20,19,Active
14950,2011-11-20,19,Active
14984,2011-11-20,19,Active
15044,2011-11-20,19,Active
15426,2011-11-20,19,Active
15465,2011-11-20,19,Active
15533,2011-11-20,19,Active
15745,2011-11-20,19,Active
15850,2011-11-20,19,Active
15906,2011-11-20,19,Active
15919,2011-11-20,19,Active
15963,2011-11-20,19,Active
15988,2011-11-20,19,Active
16212,2011-11-20,19,Active
16399,2011-11-20,19,Active
16411,2011-11-20,19,Active
16464,2011-11-20,19,Active
16506,2011-11-20,19,Active
16533,2011-11-20,19,Active
16666,2011-11-20,19,Active
16710,2011-11-20,19,Active
16762,2011-11-20,19,Active
16784,2011-11-20,19,Active
17384,2011-11-20,19,Active
17387,2011-11-20,19,Active
17425,2011-11-20,19,Active
17555,2011-11-20,19,Active
17561,2011-11-20,19,Active
17636,2011-11-20,19,Active
17738,2011-11-20,19,Active
17758,2011-11-20,19,Active
18040,2011-11-20,19,Active
18110,2011-11-20,19,Active
18127,2011-11-20,19,Active
12349,2011-11-21,18,Active
12462,2011-11-21,18,Active
12504,2011-11-21,18,Active
12658,2011-11-21,18,Active
12795,2011-11-21,18,Active
12904,2011-11-21,18,Active
12984,2011-11-21,18,Active
13167,2011-11-21,18,Active
13189,2011-11-21,18,Active
13246,2011-11-21,18,Active
13282,2011-11-21,18,Active
13430,2011-11-21,18,Active
13673,2011-11-21,18,Active
13739,2011-11-21,18,Active
13823,2011-11-21,18,Active
13862,2011-11-21,18,Active
13971,2011-11-21,18,Active
14030,2011-11-21,18,Active
14198,2011-11-21,18,Active
14300,2011-11-21,18,Active
14447,2011-11-21,18,Active
14449,2011-11-21,18,Active
14482,2011-11-21,18,Active
14551,2011-11-21,18,Active
14587,2011-11-21,18,Active
14883,2011-11-21,18,Active
15093,2011-11-21,18,Active
15105,2011-11-21,18,Active
15115,2011-11-21,18,Active
15132,2011-11-21,18,Active
15163,2011-11-21,18,Active
15179,2011-11-21,18,Active
15527,2011-11-21,18,Active
15567,2011-11-21,18,Active
15645,2011-11-21,18,Active
15671,2011-11-21,18,Active
15676,2011-11-21,18,Active
15738,2011-11-21,18,Active
15857,2011-11-21,18,Active
16139,2011-11-21,18,Active
16366,2011-11-21,18,Active
16369,2011-11-21,18,Active
16406,2011-11-21,18,Active
16713,2011-11-21,18,Active
17010,2011-11-21,18,Active
17100,2011-11-21,18,Active
17227,2011-11-21,18,Active
17253,2011-11-21,18,Active
17432,2011-11-21,18,Active
17625,2011-11-21,18,Active
17664,2011-11-21,18,Active
18080,2011-11-21,18,Active
12465,2011-11-22,17,Active
12474,2011-11-22,17,Active
12483,2011-11-22,17,Active
12586,2011-11-22,17,Active
12656,2011-11-22,17,Active
12775,2011-11-22,17,Active
12920,2011-11-22,17,Active
12936,2011-11-22,17,Active
13238,2011-11-22,17,Active
13247,2011-11-22,17,Active
13268,2011-11-22,17,Active
13322,2011-11-22,17,Active
13363,2011-11-22,17,Active
13403,2011-11-22,17,Active
13456,2011-11-22,17,Active
13488,2011-11-22,17,Active
13499,2011-11-22,17,Active
13569,2011-11-22,17,Active
13681,2011-11-22,17,Active
13940,2011-11-22,17,Active
13986,2011-11-22,17,Active
14297,2011-11-22,17,Active
14329,2011-11-22,17,Active
14424,2011-11-22,17,Active
14467,2011-11-22,17,Active
14505,2011-11-22,17,Active
14506,2011-11-22,17,Active
14515,2011-11-22,17,Active
14657,2011-11-22,17,Active
14768,2011-11-22,17,Active
14834,2011-11-22,17,Active
15106,2011-11-22,17,Active
15116,2011-11-22,17,Active
15150,2011-11-22,17,Active
15497,2011-11-22,17,Active
15634,2011-11-22,17,Active
15699,2011-11-22,17,Active
15845,2011-11-22,17,Active
15965,2011-11-22,17,Active
15971,2011-11-22,17,Active
15977,2011-11-22,17,Active
16107,2011-11-22,17,Active
16128,2011-11-22,17,Active
16164,2011-11-22,17,Active
16261,2011-11-22,17,Active
16311,2011-11-22,17,Active
16330,2011-11-22,17,Active
16352,2011-11-22,17,Active
16365,2011-11-22,17,Active
16422,2011-11-22,17,Active
16532,2011-11-22,17,Active
16607,2011-11-22,17,Active
16633,2011-11-22,17,Active
16655,2011-11-22,17,Active
16722,2011-11-22,17,Active
16748,2011-11-22,17,Active
16956,2011-11-22,17,Active
16985,2011-11-22,17,Active
17073,2011-11-22,17,Active
17075,2011-11-22,17,Active
17155,2011-11-22,17,Active
17297,2011-11-22,17,Active
17324,2011-11-22,17,Active
17338,2011-11-22,17,Active
17360,2011-11-22,17,Active
17371,2011-11-22,17,Active
17453,2011-11-22,17,Active
17500,2011-11-22,17,Active
17519,2011-11-22,17,Active
17600,2011-11-22,17,Active
17659,2011-11-22,17,Active
17759,2011-11-22,17,Active
18139,2011-11-22,17,Active
18249,2011-11-22,17,Active
12452,2011-11-23,16,Active
12557,2011-11-23,16,Active
12619,2011-11-23,16,Active
12948,2011-11-23,16,Active
13018,2011-11-23,16,Active
13139,2011-11-23,16,Active
13174,2011-11-23,16,Active
13350,2011-11-23,16,Active
13448,2011-11-23,16,Active
13502,2011-11-23,16,Active
13644,2011-11-23,16,Active
13650,2011-11-23,16,Active
13742,2011-11-23,16,Active
13831,2011-11-23,16,Active
13899,2011-11-23,16,Active
14020,2011-11-23,16,Active
14049,2011-11-23,16,Active
14099,2011-11-23,16,Active
14205,2011-11-23,16,Active
14334,2011-11-23,16,Active
14335,2011-11-23,16,Active
14336,2011-11-23,16,Active
14581,2011-11-23,16,Active
14675,2011-11-23,16,Active
14733,2011-11-23,16,Active
14744,2011-11-23,16,Active
14790,2011-11-23,16,Active
14912,2011-11-23,16,Active
15253,2011-11-23,16,Active
15393,2011-11-23,16,Active
15398,2011-11-23,16,Active
15727,2011-11-23,16,Active
15743,2011-11-23,16,Active
15814,2011-11-23,16,Active
15901,2011-11-23,16,Active
15916,2011-11-23,16,Active
15949,2011-11-23,16,Active
16020,2011-11-23,16,Active
16057,2011-11-23,16,Active
16066,2011-11-23,16,Active
16079,2011-11-23,16,Active
16185,2011-11-23,16,Active
16255,2011-11-23,16,Active
16343,2011-11-23,16,Active
16653,2011-11-23,16,Active
16660,2011-11-23,16,Active
16670,2011-11-23,16,Active
16900,2011-11-23,16,Active
17034,2011-11-23,16,Active
17135,2011-11-23,16,Active
17410,2011-11-23,16,Active
17422,2011-11-23,16,Active
17463,2011-11-23,16,Active
17469,2011-11-23,16,Active
17685,2011-11-23,16,Active
17700,2011-11-23,16,Active
17725,2011-11-23,16,Active
17809,2011-11-23,16,Active
18084,2011-11-23,16,Active
12388,2011-11-24,15,Active
12421,2011-11-24,15,Active
12476,2011-11-24,15,Active
12494,2011-11-24,15,Active
12705,2011-11-24,15,Active
12709,2011-11-24,15,Active
12757,2011-11-24,15,Active
12937,2011-11-24,15,Active
13207,2011-11-24,15,Active
13277,2011-11-24,15,Active
13588,2011-11-24,15,Active
13638,2011-11-24,15,Active
13719,2011-11-24,15,Active
13995,2011-11-24,15,Active
14277,2011-11-24,15,Active
14539,2011-11-24,15,Active
14591,2011-11-24,15,Active
14607,2011-11-24,15,Active
14709,2011-11-24,15,Active
14756,2011-11-24,15,Active
14805,2011-11-24,15,Active
14987,2011-11-24,15,Active
15005,2011-11-24,15,Active
15034,2011-11-24,15,Active
15270,2011-11-24,15,Active
15428,2011-11-24,15,Active
15482,2011-11-24,15,Active
15502,2011-11-24,15,Active
15594,2011-11-24,15,Active
15632,2011-11-24,15,Active
15725,2011-11-24,15,Active
15858,2011-11-24,15,Active
15953,2011-11-24,15,Active
16157,2011-11-24,15,Active
16173,2011-11-24,15,Active
16189,2011-11-24,15,Active
16482,2011-11-24,15,Active
16566,2011-11-24,15,Active
16570,2011-11-24,15,Active
16596,2011-11-24,15,Active
16609,2011-11-24,15,Active
16616,2011-11-24,15,Active
16668,2011-11-24,15,Active
16824,2011-11-24,15,Active
16885,2011-11-24,15,Active
17096,2011-11-24,15,Active
17133,2011-11-24,15,Active
17139,2011-11-24,15,Active
17228,2011-11-24,15,Active
17247,2011-11-24,15,Active
17323,2011-11-24,15,Active
17345,2011-11-24,15,Active
17458,2011-11-24,15,Active
17516,2011-11-24,15,Active
17671,2011-11-24,15,Active
17727,2011-11-24,15,Active
17767,2011-11-24,15,Active
17975,2011-11-24,15,Active
18130,2011-11-24,15,Active
18161,2011-11-24,15,Active
18184,2011-11-24,15,Active
18188,2011-11-24,15,Active
12438,2011-11-25,14,Active
12531,2011-11-25,14,Active
12620,2011-11-25,14,Active
12681,2011-11-25,14,Active
13048,2011-11-25,14,Active
13050,2011-11-25,14,Active
13149,2011-11-25,14,Active
13184,2011-11-25,14,Active
13256,2011-11-25,14,Active
13332,2011-11-25,14,Active
13437,2011-11-25,14,Active
13525,2011-11-25,14,Active
13579,2011-11-25,14,Active
13589,2011-11-25,14,Active
13978,2011-11-25,14,Active
14111,2011-11-25,14,Active
14703,2011-11-25,14,Active
14710,2011-11-25,14,Active
14946,2011-11-25,14,Active
14966,2011-11-25,14,Active
15117,2011-11-25,14,Active
15134,2011-11-25,14,Active
15186,2011-11-25,14,Active
15382,2011-11-25,14,Active
15473,2011-11-25,14,Active
15737,2011-11-25,14,Active
15793,2011-11-25,14,Active
15872,2011-11-25,14,Active
16327,2011-11-25,14,Active
16719,2011-11-25,14,Active
16814,2011-11-25,14,Active
16856,2011-11-25,14,Active
17302,2011-11-25,14,Active
17329,2011-11-25,14,Active
17348,2011-11-25,14,Active
17385,2011-11-25,14,Active
17557,2011-11-25,14,Active
17562,2011-11-25,14,Active
17624,2011-11-25,14,Active
17813,2011-11-25,14,Active
18172,2011-11-25,14,Active
13064,2011-11-27,12,Active
13232,2011-11-27,12,Active
13546,2011-11-27,12,Active
13571,2011-11-27,12,Active
13610,2011-11-27,12,Active
13782,2011-11-27,12,Active
13991,2011-11-27,12,Active
14093,2011-11-27,12,Active
14577,2011-11-27,12,Active
14859,2011-11-27,12,Active
14878,2011-11-27,12,Active
14954,2011-11-27,12,Active
15009,2011-11-27,12,Active
15054,2011-11-27,12,Active
15351,2011-11-27,12,Active
15436,2011-11-27,12,Active
15514,2011-11-27,12,Active
15555,2011-11-27,12,Active
15747,2011-11-27,12,Active
15861,2011-11-27,12,Active
15987,2011-11-27,12,Active
16005,2011-11-27,12,Active
16024,2011-11-27,12,Active
16407,2011-11-27,12,Active
16877,2011-11-27,12,Active
16923,2011-11-27,12,Active
16942,2011-11-27,12,Active
16983,2011-11-27,12,Active
17068,2011-11-27,12,Active
17231,2011-11-27,12,Active
17236,2011-11-27,12,Active
17365,2011-11-27,12,Active
17411,2011-11-27,12,Active
17595,2011-11-27,12,Active
17769,2011-11-27,12,Active
17812,2011-11-27,12,Active
17864,2011-11-27,12,Active
17885,2011-11-27,12,Active
18001,2011-11-27,12,Active
18112,2011-11-27,12,Active
18145,2011-11-27,12,Active
18156,2011-11-27,12,Active
12479,2011-11-28,11,Active
12657,2011-11-28,11,Active
12660,2011-11-28,11,Active
12668,2011-11-28,11,Active
12906,2011-11-28,11,Active
13004,2011-11-28,11,Active
13030,2011-11-28,11,Active
13081,2011-11-28,11,Active
13115,2011-11-28,11,Active
13188,2011-11-28,11,Active
13196,2011-11-28,11,Active
13258,2011-11-28,11,Active
13266,2011-11-28,11,Active
13389,2011-11-28,11,Active
13418,2011-11-28,11,Active
13590,2011-11-28,11,Active
13758,2011-11-28,11,Active
13844,2011-11-28,11,Active
13914,2011-11-28,11,Active
13950,2011-11-28,11,Active
14215,2011-11-28,11,Active
14290,2011-11-28,11,Active
14470,2011-11-28,11,Active
14480,2011-11-28,11,Active
14511,2011-11-28,11,Active
14597,2011-11-28,11,Active
14704,2011-11-28,11,Active
14741,2011-11-28,11,Active
14901,2011-11-28,11,Active
15022,2011-11-28,11,Active
15511,2011-11-28,11,Active
15540,2011-11-28,11,Active
15561,2011-11-28,11,Active
15571,2011-11-28,11,Active
15601,2011-11-28,11,Active
15714,2011-11-28,11,Active
15721,2011-11-28,11,Active
15838,2011-11-28,11,Active
16094,2011-11-28,11,Active
16347,2011-11-28,11,Active
16364,2011-11-28,11,Active
16744,2011-11-28,11,Active
16800,2011-11-28,11,Active
17019,2011-11-28,11,Active
17031,2011-11-28,11,Active
17188,2011-11-28,11,Active
17237,2011-11-28,11,Active
17299,2011-11-28,11,Active
17359,2011-11-28,11,Active
17379,2011-11-28,11,Active
17419,2011-11-28,11,Active
17523,2011-11-28,11,Active
17651,2011-11-28,11,Active
17739,2011-11-28,11,Active
17806,2011-11-28,11,Active
17852,2011-11-28,11,Active
17924,2011-11-28,11,Active
17929,2011-11-28,11,Active
17988,2011-11-28,11,Active
18041,2011-11-28,11,Active
18096,2011-11-28,11,Active
18101,2011-11-28,11,Active
18229,2011-11-28,11,Active
12375,2011-11-29,10,Active
12451,2011-11-29,10,Active
12464,2011-11-29,10,Active
12627,2011-11-29,10,Active
12654,2011-11-29,10,Active
12670,2011-11-29,10,Active
12727,2011-11-29,10,Active
12798,2011-11-29,10,Active
13014,2011-11-29,10,Active
13068,2011-11-29,10,Active
13137,2011-11-29,10,Active
13147,2011-11-29,10,Active
13198,2011-11-29,10,Active
13211,2011-11-29,10,Active
13349,2011-11-29,10,Active
13428,2011-11-29,10,Active
13429,2011-11-29,10,Active
13467,2011-11-29,10,Active
13496,2011-11-29,10,Active
13576,2011-11-29,10,Active
13657,2011-11-29,10,Active
13883,2011-11-29,10,Active
13928,2011-11-29,10,Active
13999,2011-11-29,10,Active
14088,2011-11-29,10,Active
14125,2011-11-29,10,Active
14173,2011-11-29,10,Active
14180,2011-11-29,10,Active
14209,2011-11-29,10,Active
14321,2011-11-29,10,Active
14349,2011-11-29,10,Active
14388,2011-11-29,10,Active
14390,2011-11-29,10,Active
14408,2011-11-29,10,Active
14419,2011-11-29,10,Active
14452,2011-11-29,10,Active
14550,2011-11-29,10,Active
14554,2011-11-29,10,Active
14601,2011-11-29,10,Active
14667,2011-11-29,10,Active
14701,2011-11-29,10,Active
14711,2011-11-29,10,Active
14723,2011-11-29,10,Active
14785,2011-11-29,10,Active
14824,2011-11-29,10,Active
14836,2011-11-29,10,Active
14866,2011-11-29,10,Active
14961,2011-11-29,10,Active
15089,2011-11-29,10,Active
15148,2011-11-29,10,Active
15197,2011-11-29,10,Active
15206,2011-11-29,10,Active
15218,2011-11-29,10,Active
15239,2011-11-29,10,Active
15297,2011-11-29,10,Active
15615,2011-11-29,10,Active
15619,2011-11-29,10,Active
15755,2011-11-29,10,Active
15783,2011-11-29,10,Active
15790,2011-11-29,10,Active
16168,2011-11-29,10,Active
16479,2011-11-29,10,Active
16549,2011-11-29,10,Active
16775,2011-11-29,10,Active
16782,2011-11-29,10,Active
16818,2011-11-29,10,Active
16852,2011-11-29,10,Active
16992,2011-11-29,10,Active
17101,2011-11-29,10,Active
17306,2011-11-29,10,Active
17466,2011-11-29,10,Active
17468,2011-11-29,10,Active
17655,2011-11-29,10,Active
17682,2011-11-29,10,Active
17711,2011-11-29,10,Active
17772,2011-11-29,10,Active
18118,2011-11-29,10,Active
12429,2011-11-30,9,Active
12488,2011-11-30,9,Active
12524,2011-11-30,9,Active
12528,2011-11-30,9,Active
12598,2011-11-30,9,Active
12630,2011-11-30,9,Active
12714,2011-11-30,9,Active
12784,2011-11-30,9,Active
12787,2011-11-30,9,Active
12882,2011-11-30,9,Active
12921,2011-11-30,9,Active
12953,2011-11-30,9,Active
